controller_name,r0_over_target,initial_velocity_angle_deg,thrust_scale,target_radius_scale,success,capture_entered,lock_entered,crossing_occurs,crossing_vr,crossing_vt_error,crossing_vr_ratio,crossing_vt_error_ratio,crossing_radius_error,crossing_radius_error_ratio,sync_error_at_crossing,min_distance_to_recoverable,recoverable_crossing,near_recoverable_crossing,family_label,window_quality_label,family_quality_score,crossing_score,recoverability_score,near_miss,radius_crossings_total,first_crossing_step,minimum_abs_radius_error,final_radius_error,tail_mean_abs_vr,steps,terminated,truncated,termination_reason,dominant_transfer_stage,transfer_stage_counts_json,intercept_classification_counts_json,initial_energy_error_ratio,final_energy_error_ratio,initial_angular_momentum_error_ratio,final_angular_momentum_error_ratio,mean_energy_error_ratio,mean_angular_momentum_error_ratio,max_speed_ratio,overspeed,instability,turning_point_count,burn_a_steps,burn_b_steps,coast_arc_steps,safe_coast_steps,burn_a_count,burn_b_count,insertion_attempts,insertion_windows,successful_insertion_windows,good_windows,dead_windows,handoff_ready_count,handoff_entered,handoff_rate,predicted_crossing_step,burn_a_strategy,burn_a_end_step,burn_a_end_radius_ratio,burn_a_end_r_error_ratio,burn_a_end_vr_ratio,burn_a_end_vt_error_ratio,burn_a_end_energy_error_ratio,burn_a_end_angular_momentum_error_ratio,burn_a_end_eccentricity_proxy,burn_a_end_periapsis_ratio,burn_a_end_apoapsis_ratio,burn_a_end_orbit_crosses_target,burn_a_end_predicted_crossing_step,phase28_reference_family_label,phase28_reference_window_quality,endpoint_candidate_id,endpoint_duration,endpoint_norm,endpoint_radial_bias,endpoint_tangential_bias,endpoint_score,endpoint_preview_crossing,endpoint_preview_sync,endpoint_preview_distance,endpoint_preview_min_radius_error_ratio,transfer_candidate_id,transfer_family,transfer_score,transfer_first_coast,transfer_burn1_duration,transfer_burn1_norm,transfer_burn1_radial_bias,transfer_burn1_tangential_bias,transfer_coast_duration,transfer_burn2_duration,transfer_burn2_norm,transfer_burn2_radial_bias,transfer_burn2_tangential_bias,transfer_preview_crossing,transfer_preview_sync,transfer_preview_distance
phase31_phase30_best_baseline,0.98,170.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149335056460.70215,149335056460.70215,66.47631385778784,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 6, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99947}","{""insertion_window"": 99904, ""intercept_possible_poor_alignment"": 1, ""no_intercept_possible"": 95}",0.020408163265306496,1.003369218237199,-0.025090063551973553,-1.1889810287819604,1.0011583452294988,0.999463399900476,1.1126308050351743,False,False,0,6,46,1,0,1,1,1,1,1,0,1,0,True,0.0,2032565,endpoint_crossing_quality_search,6,0.980000043026214,-0.019999956973785937,0.13873150106078289,0.08650518920726802,0.1589237186308956,0.06477513217132758,0.2154833201400002,0.9327533034018782,1.4451522971988175,True,2569956,dead_geometry,no_window,3,6,0.05,-0.08,0.2,12.201181208638745,False,7.99950811283875,10.360077473743885,0.019998770282096876,,,,,,,,,,,,,,,,
phase31_phase30_best_baseline,1.0,170.0,12000.0,1.0,True,True,True,True,-30.099257367256808,-2552.5823086070577,-0.007154283714171683,-0.6067225452351612,-1052.3896484375,1.4031861979166667e-10,2.426890180940645,2.4531113690583384,False,True,near_recoverable_crossing,no_window,11.286554909529677,0.49396317678545365,0.010598707260321274,False,6,1010,10.53125,67.607421875,14.814055285645287,1222,True,False,success,phase76_handoff,"{""phase76_handoff"": 1010}","{""handoff_ready"": 209, ""insertion_window"": 560, ""intercept_possible_poor_alignment"": 453}",2.104654818683916e-16,1.8038365054494238e-11,-0.015192246987791962,9.019278608507897e-12,0.7941505641062065,0.769303524146656,1.0000000000000049,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1010,True,0.8265139116202946,0,endpoint_crossing_quality_search,,,,,,,,,,,,,near_recoverable_crossing,no_window,27,16,0.05,-0.08,0.2,9.063405946174983,False,2.813677130507406,3.02580626117836,9.988847877604166e-08,,,,,,,,,,,,,,,,
phase31_phase30_best_baseline,1.02,170.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000069250.51758,155355071319.82617,532.9508260489595,100000,False,True,max_steps,coast_arc,"{""burn_a"": 6, ""coast_arc"": 99994}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.19608122216387416,-0.005392923511594131,-0.11763271931017572,0.19607420172226167,0.11762879091728988,0.9708208553253982,False,False,0,6,0,99994,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_crossing_quality_search,6,1.020000042051876,0.020000042051875912,0.13525760879375698,-0.11659423867932339,-0.1620838730164238,-0.09892608630404046,0.23762231086222552,0.6560436013614653,1.0650025696077567,True,,dead_geometry,no_window,4,6,0.05,-0.08,-0.2,12.272874425900513,False,8.00002256141724,10.256780540283147,0.020000049227709895,,,,,,,,,,,,,,,,
phase31_phase30_best_baseline,1.05,170.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000074382.34375,383955715660.3457,893.1386784134146,100000,False,True,max_steps,coast_arc,"{""burn_a"": 6, ""coast_arc"": 99994}","{""intercept_possible_poor_alignment"": 100000}",0.047619047619047436,0.1349281938629116,0.009127655905139585,-0.1064133107779576,0.13492319847870973,0.10640944939720406,0.9591692061585104,False,False,0,6,0,99994,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_crossing_quality_search,6,1.050000053703358,0.050000053703357944,0.2061429053689112,-0.1306252658864216,-0.10645448159186127,-0.0871564824924002,0.2793026533334394,0.6513574292090986,1.1562180592308693,True,,dead_geometry,no_window,12,6,0.05,0.08,-0.2,15.745804987842282,False,20.00003106151073,22.677947515803343,0.05000006567856784,,,,,,,,,,,,,,,,
phase31_phase30_best_baseline,0.98,175.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149335311838.1172,149335311838.1172,66.47631385802794,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 6, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99947}","{""insertion_window"": 99904, ""intercept_possible_poor_alignment"": 1, ""no_intercept_possible"": 95}",0.020408163265306287,1.0033692893042674,-0.013817563036137981,-1.1889810217681127,1.0011589167396768,0.9994639532607762,1.1172153626242014,False,False,0,6,46,1,0,1,1,1,1,1,0,1,0,True,0.0,4049661,endpoint_crossing_quality_search,6,0.9800000185207217,-0.019999981479278256,0.05136095479259395,0.09800776678817676,0.16744271564251945,0.07604763178830953,0.18973617349086827,0.9732229141859545,1.4290141901875708,True,6941737,dead_geometry,no_window,3,6,0.05,-0.08,0.2,11.821267040117549,False,7.999833545338229,8.310227885612486,0.019999583863345573,,,,,,,,,,,,,,,,
phase31_phase30_best_baseline,1.0,175.0,12000.0,1.0,True,True,True,True,-67.92548656141525,-2582.702318568411,-0.016145189110617915,-0.6138817616273774,-5157.419921875,6.876559895833333e-10,2.4555270465095096,2.584817383236934,False,True,near_recoverable_crossing,no_window,11.272236476745245,0.5104796369222995,0.010969941268989187,False,1,43,1216.3447265625,2626.7353515625,7.257112147984378,255,True,False,success,phase76_handoff,"{""phase76_handoff"": 43}","{""handoff_ready"": 209, ""insertion_window"": 26, ""intercept_possible_poor_alignment"": 20}",2.104654818683916e-16,7.004529062574584e-10,-0.0038053019082545138,-3.5022646825758274e-10,0.16585029829326867,0.15445766656619989,1.0000000000000049,False,False,0,0,0,0,0,1,0,0,0,0,0,0,43,True,0.16862745098039217,0,endpoint_crossing_quality_search,,,,,,,,,,,,,near_recoverable_crossing,no_window,15,6,0.105,-0.08,0.2,1.8477554295620575,True,0.9091065097343012,0.9466051079288085,6.0819921875e-11,,,,,,,,,,,,,,,,
phase31_phase30_best_baseline,1.02,175.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149337578285.83594,149337578285.83594,66.4878998073757,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 6, ""burn_b"": 46, ""coast_arc"": 80, ""phase76_handoff"": 99868}","{""insertion_window"": 99818, ""intercept_possible_good_alignment"": 2, ""intercept_possible_poor_alignment"": 180}",0.019607843137254777,0.9202343352665887,0.006107327294770394,-0.7955209229585148,0.9207685708296646,0.9987601234767026,1.0000027224531172,False,False,0,6,46,80,0,1,1,1,1,1,0,1,0,True,0.0,7494528,endpoint_crossing_quality_search,6,1.0200000180316888,0.02000001803168893,0.04961734261243111,-0.10531946151884737,-0.15786913243765313,-0.08742583461662319,0.1890404827677145,0.7003896161606611,1.026921306956717,True,,dead_geometry,no_window,4,6,0.05,-0.08,-0.2,11.824659543617635,False,8.000009110112709,8.28939687358825,0.020000020403485676,,,,,,,,,,,,,,,,
phase31_phase30_best_baseline,1.05,175.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,374337464590.94336,374337464590.94336,66.48867826755168,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 6, ""burn_b"": 46, ""coast_arc"": 80, ""phase76_handoff"": 99868}","{""intercept_possible_good_alignment"": 3, ""intercept_possible_poor_alignment"": 99952, ""no_intercept_possible"": 45}",0.04761904761904765,0.8652347470397269,0.020795802465610375,-0.7923217840807858,0.8648146847207059,0.9987636007697677,1.0000170143036433,False,False,0,6,46,80,0,1,1,1,1,0,0,1,0,True,0.0,18523211,endpoint_crossing_quality_search,6,1.0500000176834066,0.05000001768340664,0.048375595136074166,-0.11951271460160526,-0.12716381473015947,-0.0754883347616709,0.19128119034694024,0.7174811674083641,1.056883812963895,True,,dead_geometry,no_window,4,6,0.05,-0.08,-0.2,15.694462194986372,False,20.000008915074634,20.112559252048367,0.050000019985547005,,,,,,,,,,,,,,,,
phase31_direct_transfer,0.98,150.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149548394428.52734,149548394428.52734,44.31726706918045,100000,False,True,max_steps,phase76_handoff,"{""burn_b"": 46, ""coast_arc"": 1, ""global_burn1"": 8, ""global_burn2"": 8, ""global_transfer_coast"": 24, ""phase76_handoff"": 99913}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306076,1.0240087176632966,-0.1426785900258876,-0.873543565659333,1.0226342407078324,0.9991383584466732,1.3059188819805845,False,False,0,16,46,25,0,1,1,1,1,1,0,1,0,True,0.0,705870,direct_transfer,40,0.9800010881312288,-0.019998911868771223,0.43003794372112436,0.21127716792779055,0.6113109500458286,0.187052942597748,0.6725327681383385,0.8424915286403664,4.303009740911248,True,829032,dead_geometry,no_window,,,,,,,,,,,1,direct_transfer,16.32587993150681,0,8,0.075,0.0,1.0,24,8,0.105,-0.12,0.2853571800517752,False,20.965911105301274,22.45984996763522
phase31_direct_transfer,1.0,150.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,True,0,,210358.2724609375,17292021548.72754,1734.6635929177226,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99960, ""global_burn1"": 8, ""global_burn2"": 8, ""global_transfer_coast"": 24}","{""insertion_window"": 1, ""intercept_possible_poor_alignment"": 99999}",0.0,0.6707121554840725,-0.13397459621556124,0.22595256436820776,0.6705619500459972,0.22588221798190036,1.2925594598565648,False,False,0,16,0,99984,0,1,0,0,0,0,0,0,0,False,0.0,,direct_transfer,40,1.0000010761099203,1.0761099201822916e-06,0.4208801360289213,0.20071298430455733,0.6188539117988047,0.20071427640371114,0.6711900280515593,0.8626875156983693,4.38464431299473,True,,crossing_bad_sync,no_window,,,,,,,,,,,1,direct_transfer,16.01749037222174,0,8,0.075,0.0,1.0,24,8,0.105,-0.12,0.2679491924311225,False,20.478866793088518,20.4988011446001
phase31_direct_transfer,1.02,150.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000208285.72754,171647635048.25977,2162.847012458886,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99934, ""global_burn1"": 10, ""global_burn2"": 10, ""global_first_coast"": 6, ""global_transfer_coast"": 40}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.11050271400581653,-0.12535721577320472,-0.08424871430540781,0.11059197996886369,0.08440119153776625,1.0350282049595687,False,False,0,20,0,99980,0,1,0,0,0,0,0,0,0,False,0.0,,direct_transfer,66,1.0200018661378156,0.020001866137815624,0.5150241246379521,-0.13117675522861366,0.0593229532289352,-0.11379866898927374,0.5111131462632916,0.5197180641484177,1.6064101398564852,True,,dead_geometry,no_window,,,,,,,,,,,2,direct_transfer,15.415108682093777,6,10,0.095,0.08,-1.0,40,10,0.11,0.0,0.11359250989085172,False,25.751129041237014,26.96857476360892
phase31_direct_transfer,1.05,150.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000205288.6543,396336144408.02734,2130.5803570318594,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99934, ""global_burn1"": 10, ""global_burn2"": 10, ""global_first_coast"": 6, ""global_transfer_coast"": 40}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.02073116959825917,-0.11258803253505753,-0.14212416804041728,0.02086568487449652,0.14223693986350858,0.9759000475083783,False,False,0,20,0,99980,0,1,0,0,0,0,0,0,0,False,0.0,,direct_transfer,66,1.050001840163346,0.05000184016334596,0.5079004588453244,-0.20510412320196836,-0.014936235557152564,-0.16535786662381044,0.5412647382704376,0.45198431749531365,1.518582827446648,True,,dead_geometry,no_window,,,,,,,,,,,2,direct_transfer,15.954657724295846,6,10,0.095,0.08,-1.0,40,10,0.11,0.0,0.08401660396362895,False,25.394900437083688,32.33377733006584
phase31_direct_transfer,0.98,165.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149553149948.2168,149553149948.2168,44.317267069544194,100000,False,True,max_steps,phase76_handoff,"{""burn_b"": 46, ""coast_arc"": 1, ""global_burn1"": 8, ""global_burn2"": 8, ""global_transfer_coast"": 24, ""phase76_handoff"": 99913}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306076,1.024010038234505,-0.04378221735089306,-0.8735436486572251,1.0226384838894869,0.9991655548151235,1.2668620777816992,False,False,0,16,46,25,0,1,1,1,1,1,0,1,0,True,0.0,1363665,direct_transfer,40,0.9800005368875229,-0.019999463112477082,0.10507677857640535,0.2478568103050432,0.5273725399392647,0.2229003440576943,0.5414726253717301,0.9701665971108548,3.261496116145351,True,3392995,dead_geometry,no_window,,,,,,,,,,,1,direct_transfer,12.552365978868734,0,8,0.075,0.0,1.0,24,8,0.105,-0.12,0.08756443470178613,False,7.999486339592604,9.067769215841151
phase31_direct_transfer,1.0,165.0,8000.0,1.0,True,True,True,True,-283.3381745701588,-3260.178690596128,-0.06734656816269367,-0.7749109231111627,-221.7421875,2.9565625e-11,3.3673284081346835,4.576755578829043,False,False,crossing_bad_sync,dead_window_bad_crossing,8.816335795932659,0.7007446203137283,0.0231998084720361,False,2,1592,221.7421875,1213.763671875,120.33169914619066,1813,True,False,success,phase76_handoff,"{""burn_b"": 1, ""coast_arc"": 81, ""global_burn1"": 8, ""global_burn2"": 8, ""global_transfer_coast"": 24, ""phase76_handoff"": 1470}","{""handoff_ready"": 219, ""insertion_window"": 885, ""intercept_possible_good_alignment"": 2, ""intercept_possible_poor_alignment"": 707}",2.104654818683916e-16,3.236849669085291e-10,-0.034074173710931875,1.618424789315834e-10,0.8282501923475406,0.7874122240882081,1.2349837074236132,False,False,0,16,1,105,0,1,1,1,1,0,0,1,0,True,0.0,1,direct_transfer,40,1.0000005284563565,5.284563565104166e-07,0.09049390866064491,0.2195387460634464,0.4954649575668388,0.21953939053644886,0.499616829401257,0.9917708950117805,2.9722748734542463,True,,near_recoverable_crossing,no_window,,,,,,,,,,,1,direct_transfer,8.340549163711332,0,8,0.075,0.0,1.0,24,8,0.105,-0.12,0.06814834742186375,False,3.3223719587700913,3.4508307312703534
phase31_direct_transfer,1.02,165.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000107816.6211,169373782819.70312,1935.450727745838,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99960, ""global_burn1"": 8, ""global_burn2"": 8, ""global_transfer_coast"": 24}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.029619247996017856,-0.024462734730208335,-0.10045087688054422,0.029689303377411415,0.10047471921953695,0.9951896086247445,False,False,0,16,0,99984,0,1,0,0,0,0,0,0,0,False,0.0,,direct_transfer,40,1.0200006008661853,0.020000600866185287,0.43551812524938005,-0.1285299451416838,-0.011647064723041676,-0.11110002040763005,0.4479441679449637,0.5457000285036883,1.431274026719355,True,,dead_geometry,no_window,,,,,,,,,,,1,direct_transfer,15.363030853540545,0,8,0.075,0.0,-1.0,24,8,0.105,0.12,0.04892546946041667,False,23.056171851019073,24.409392556497142
phase31_direct_transfer,1.05,165.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000106265.22266,394767426629.06055,1974.1083450758204,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99960, ""global_burn1"": 8, ""global_burn2"": 8, ""global_transfer_coast"": 24}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.007917023248021916,-0.010220561444707415,-0.13713531639889298,0.007986232831579142,0.13714208752436238,0.9568341636306844,False,False,0,16,0,99984,0,1,0,0,0,0,0,0,0,False,0.0,,direct_transfer,40,1.0500005953966225,0.050000595396622396,0.4434076582274452,-0.18286828344424927,-0.040446231101847224,-0.14201121109899772,0.483819136616966,0.49611488604883625,1.4261372594387514,True,,dead_geometry,no_window,,,,,,,,,,,1,direct_transfer,15.929328111075009,0,8,0.075,0.0,-1.0,24,8,0.105,0.12,0.02044112288941483,False,23.53331214420084,30.892408689482878
phase31_direct_transfer,0.98,170.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149556026596.3789,149556026596.3789,44.316880952460274,100000,False,True,max_steps,phase76_handoff,"{""burn_b"": 46, ""coast_arc"": 81, ""global_burn1"": 8, ""global_burn2"": 8, ""global_transfer_coast"": 24, ""phase76_handoff"": 99833}","{""insertion_window"": 99553, ""intercept_possible_good_alignment"": 3, ""intercept_possible_poor_alignment"": 81, ""no_intercept_possible"": 363}",0.020408163265306496,1.0236904521562935,-0.025090063551973553,-0.8723147648335391,1.0222118435031782,0.9985403349142037,1.238508127550028,False,False,0,16,46,105,0,1,1,1,1,1,0,1,0,True,0.0,2032527,direct_transfer,40,0.980000343679747,-0.019999656320252995,-0.003177997041630582,0.22750700958167872,0.4659679474077528,0.20295729125934356,0.47665383862966904,0.9799901688109435,2.76510338932249,True,,dead_geometry,no_window,,,,,,,,,,,1,direct_transfer,12.220688267682961,0,8,0.075,0.0,1.0,24,8,0.105,-0.12,0.050180127103947106,False,7.999863815643125,8.183114549018393
phase31_direct_transfer,1.0,170.0,8000.0,1.0,True,True,True,True,-54.99114985417891,-3163.8456603067216,-0.013070830387108066,-0.7520135532084076,-1498.8720703125,1.99849609375e-10,3.0080542128336303,3.078231093480073,False,False,crossing_bad_sync,dead_window_bad_crossing,8.995972893583184,0.6172958392311054,0.021543298593457563,False,1,1960,1204.84375,1222.3857421875,43.28961607039514,2181,True,False,success,phase76_handoff,"{""burn_b"": 1, ""coast_arc"": 1, ""global_burn1"": 8, ""global_burn2"": 8, ""global_transfer_coast"": 24, ""phase76_handoff"": 1918}","{""handoff_ready"": 221, ""insertion_window"": 1138, ""intercept_possible_poor_alignment"": 822}",2.104654818683916e-16,3.259550475959616e-10,-0.015192246987791962,-1.6297743144440135e-10,0.870834187635155,0.8416068497532134,1.1978261742469527,False,False,0,16,1,25,0,1,1,1,1,1,0,1,0,True,0.0,1,direct_transfer,40,1.0000003377890918,3.37789091796875e-07,-0.01400473959626132,0.19034288061522397,0.41711298174046385,0.19034328270006456,0.4172498035750196,0.9997652686879794,2.431431408108621,True,430,crossing_bad_sync,no_window,,,,,,,,,,,1,direct_transfer,2.5363363421360234,0,8,0.075,0.0,1.0,24,8,0.105,-0.12,0.030384493975583925,True,2.0404396427352904,2.187501913815489
phase31_direct_transfer,1.02,170.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000072336.8672,158017775437.3506,796.5383693427283,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99934, ""global_burn1"": 10, ""global_burn2"": 10, ""global_first_coast"": 6, ""global_transfer_coast"": 40}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.42139387210475765,-0.005392923511594131,-0.2769007613755504,0.4213349020996844,0.27686097953515665,0.9901475336140375,False,False,0,20,0,99980,0,1,0,0,0,0,0,0,0,False,0.0,,direct_transfer,66,1.0200006879154582,0.020000687915458074,0.19188815791571762,-0.28940153172883504,-0.41901174306304373,-0.275189073531741,0.5045006771939877,0.34918620316449234,1.0602454028649613,True,,dead_geometry,no_window,,,,,,,,,,,2,direct_transfer,14.11303457118331,6,10,0.095,0.08,-1.0,40,10,0.11,0.0,-0.006371782370758862,False,9.594196356572308,12.546425425693005
phase31_direct_transfer,1.05,170.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000071295.99414,391287524539.28906,1625.2394743732566,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99960, ""global_burn1"": 8, ""global_burn2"": 8, ""global_transfer_coast"": 24}","{""intercept_possible_poor_alignment"": 100000}",0.047619047619047436,0.1615188662717551,0.009127655905139585,-0.19173013877117728,0.16153386020421212,0.19171010323942014,0.956453693363106,False,False,0,16,0,99984,0,1,0,0,0,0,0,0,0,False,0.0,,direct_transfer,40,1.0500004136794363,0.05000041367943633,0.3608364245064067,-0.22606045023048865,-0.17557580237531256,-0.18736315257913638,0.47294274876401243,0.4483396563378055,1.252954293366582,True,,dead_geometry,no_window,,,,,,,,,,,1,direct_transfer,16.22099533542403,0,8,0.075,0.0,-1.0,24,8,0.105,0.12,-0.01825531181027917,False,20.00018289170646,27.884688763021373
phase31_direct_transfer,0.98,175.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,149998771617.16797,155308197414.32617,525.9430751899276,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99960, ""global_burn1"": 8, ""global_burn2"": 8, ""global_transfer_coast"": 24}","{""insertion_window"": 36, ""intercept_possible_poor_alignment"": 99964}",0.020408163265306287,0.4491924504534483,-0.013817563036137981,0.1896978790786484,0.44913024616310054,0.1896734276357362,1.2212631687567033,False,False,0,16,0,99984,0,1,0,0,0,0,0,0,0,False,0.0,4049604,direct_transfer,40,0.9800001502823275,-0.019999849717672526,-0.10059669253670482,0.20777124788322898,0.4280150681898594,0.18361600443223872,0.4457348021533918,0.9690206280304354,2.5275749792536066,True,,dead_geometry,no_window,,,,,,,,,,,1,direct_transfer,12.575721465209629,0,8,0.075,0.0,1.0,24,8,0.105,-0.12,0.027635126072275962,False,7.9999456108329685,10.26649792586759
phase31_direct_transfer,1.0,175.0,8000.0,1.0,True,True,True,True,-284.4966103936952,-3619.451334523461,-0.0676219164360785,-0.8603063331717723,-3358.951171875,4.4786015625e-10,3.441225332687089,4.8242969173287165,False,False,crossing_bad_sync,dead_window_bad_crossing,8.779387333656455,0.7693913667085722,0.027558186343302177,False,1,1386,1837.7021484375,1917.5634765625,87.45554684287713,1608,True,False,success,phase76_handoff,"{""burn_b"": 1, ""coast_arc"": 1, ""global_burn1"": 14, ""global_burn2"": 8, ""global_first_coast"": 12, ""global_transfer_coast"": 56, ""phase76_handoff"": 1294}","{""handoff_ready"": 218, ""insertion_window"": 784, ""intercept_possible_poor_alignment"": 606}",2.104654818683916e-16,5.113359905423871e-10,-0.0038053019082545138,-2.5566805113972993e-10,0.8362519192637442,0.787127176309137,1.4102356158727893,False,False,0,22,1,69,0,1,1,1,1,1,0,1,0,True,0.0,0,direct_transfer,90,1.0000005258463907,5.25846390625e-07,-0.04627065646407441,0.4074982935896648,0.9831934717996632,0.40749903371756246,0.9832117615158458,0.9989117492938225,118.00246534415768,True,203,crossing_bad_sync,no_window,,,,,,,,,,,3,direct_transfer,4.800982055585496,12,14,0.11,0.08,1.0,56,8,0.09,-0.18,0.0076106038165090276,True,3.497258796637824,3.860152786860822
phase31_direct_transfer,1.02,175.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000036306.58496,154411670101.14844,435.6343348731131,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99934, ""global_burn1"": 10, ""global_burn2"": 10, ""global_first_coast"": 6, ""global_transfer_coast"": 40}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.473522831556251,0.006107327294770394,-0.29629425535351867,0.473436354835906,0.29623632887970824,0.9901475382774748,False,False,0,20,0,99980,0,1,0,0,0,0,0,0,0,False,0.0,,direct_transfer,66,1.0200003756531317,0.02000037565313177,0.10624793735479637,-0.3053857379042143,-0.46700599429460904,-0.2914931917282757,0.5134097267628105,0.33168935582377096,1.0316315902243565,True,,dead_geometry,no_window,,,,,,,,,,,2,direct_transfer,12.707904721013708,6,10,0.095,0.08,-1.0,40,10,0.11,0.0,-0.01787203317712326,False,8.000155029278854,9.683105437626363
phase31_direct_transfer,1.05,175.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000035784.1621,387324349527.19824,1228.4555560938902,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99960, ""global_burn1"": 8, ""global_burn2"": 8, ""global_transfer_coast"": 24}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.26813255750576104,0.020795802465610375,-0.22119763850141827,0.26810975252018837,0.2211628229321678,0.9562241754041846,False,False,0,16,0,99984,0,1,0,0,0,0,0,0,0,False,0.0,,direct_transfer,40,1.050000227116841,0.05000022711684102,0.26795587047780267,-0.2492274919764172,-0.2693017854311166,-0.2116886960621578,0.4595778613422539,0.4257633171721983,1.1499060964816261,True,,dead_geometry,no_window,,,,,,,,,,,1,direct_transfer,16.404498878165647,0,8,0.075,0.0,-1.0,24,8,0.105,0.12,-0.04159160493122075,False,20.000104044202864,24.845238061620808
phase31_direct_transfer,0.98,150.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149438040390.4082,149438040390.4082,55.40623682540653,100000,False,True,max_steps,phase76_handoff,"{""burn_b"": 46, ""coast_arc"": 1, ""global_burn1"": 8, ""global_burn2"": 8, ""global_transfer_coast"": 24, ""phase76_handoff"": 99913}","{""insertion_window"": 99526, ""intercept_possible_poor_alignment"": 13, ""no_intercept_possible"": 461}",0.020408163265306076,1.0146199456886729,-0.1426785900258876,-0.8428882781634329,1.0128944040242194,0.9991573988379876,1.385610805182926,False,False,0,16,46,25,0,1,1,1,1,1,0,1,0,True,0.0,705870,direct_transfer,40,0.9800010839220767,-0.01999891607792331,0.41127852488588423,0.2953922667154671,0.8063770803959163,0.26948582548543365,0.8294325855348338,0.8809257437804322,9.4484299135434,True,866846,dead_geometry,no_window,,,,,,,,,,,1,direct_transfer,16.767776252768755,0,8,0.075,0.0,1.0,24,8,0.105,-0.12,0.2853571800517752,False,19.893944242747978,21.48175980273331
